vesselId,gfwName,gfwTonnage,mofStatus,mofNameKor,mofTonnage,mofPossibleMisclassification,tacPathA_status,tacPathA_name,tacPathA_numberStatus,tacPathB_status,tacPathB_name,tacPathB_numberStatus
e6ccdd3cc-c6a6-7257-da3a-489eba6cf28a,GEUN YEONG HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,근영호,none
e6d1bfa61-1bde-cb42-390b-d3f6072e063a,626GEUMBOK,,name_fuzzy_below_threshold,1건봉호,75.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e6dee5818-8e84-ac48-454e-411df50d9270,BLUE FISHING@,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e6e53dac9-9d86-2933-ba6b-63f6849aa10d,OCEANLEO,,name_fuzzy_below_threshold,61수미노 마루,397.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e6f5a5f46-669f-93ed-8d86-efd58e2c3f6d,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e6f73c513-3215-fbad-655c-e5e1196afa0b,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e6f93d1ba-a6c6-2535-7f36-5b9f43ae0d1d,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e70e35f9b-b256-14b2-32e0-1f335d147bd0,JE23HEEYOUNGHO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e71b27f10-00d7-3d8b-6f45-b5dc74935e1e,EILOSAM2HO,,name_fuzzy_below_threshold,ASAHI,413.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e71c3e03a-aebb-3d6d-5ef2-54cd953d845f,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e71cca68f-fdaa-1524-1dee-082c4dfd5e61,SEONG HYEON HO,,name_fuzzy_below_threshold,삼흥 1호,3400.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,성현호,none
e7208682e-e736-5e2f-1949-7e9de3c02935,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e720d3f9f-fb43-88ff-3c3f-3f0cf9fbe950,102 JANG DEOK HO,,name_fuzzy_below_threshold,제2화양,143.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e7225c7d7-7ad4-959b-6d81-148a253a63d8,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e7259f0d2-23dc-6ccc-d0a8-3479300f5af7,DONG MYEONG,,name_fuzzy_below_threshold,롱비치,8.5,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,75동명호,one_side_missing
e725b92ec-cdf2-6fb7-2c4b-b0c52b0afae0,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e72878c1f-f1fa-b746-0464-2cb86084eea2,HAESUNG2,,name_fuzzy_below_threshold,파라이드스,10489.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e72962318-8641-e78a-d32e-f8708503e04f,DAE GIL HO,,name_fuzzy_below_threshold,진일호,158.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e72f52288-818a-a6db-a995-156fe52b5e57,,,name_fuzzy,우성호,1056.0,True,name_fuzzy_non_mutual,우성호,none,name_fuzzy_below_threshold,,
e73337ba1-143f-09cd-2c12-8ea93e546bd2,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e733d674e-e5e1-1ec3-23a0-8e93bd422329,DONG SIN HO,,name_fuzzy_below_threshold,36동신,135.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e73416b1b-bfe9-9af8-3098-12d42c6fd47c,JOYANG2HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,조양호,one_side_missing
e73bf74f0-04e2-9acd-ac17-5576c3ef32f6,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e73d85643-3d94-38f7-caab-10eee2a15e4b,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e73e3294c-cf7c-cedc-c542-074ef7e9b3aa,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e74389358-8299-1174-2b5e-9ba96e6665dd,VIKINGHO,,name_fuzzy_below_threshold,KUM BONG,114.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e74c8b96f-f67d-1852-c4ba-caada9a8c810,JANG SU HO,,name_fuzzy_below_threshold,306조양호,237.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e74e0123b-b8b9-627e-6e6c-98b8a4d28846,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e75b392c9-9a40-4a51-9c10-44a89c819a9b,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e760ab44d-d635-c46e-04b5-f02eb7735fe9,MIN JI 5 HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e773362e2-2b18-0096-12e2-480b79ae532e,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e77552c1b-baf1-5da3-4e92-b870b17d9fa6,11 IN SUNG HO,,name_fuzzy_below_threshold,찬영,113.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e77b5390e-eac6-256b-8ac9-229a7527fabf,JANGEUN,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e77ef8b5d-d1ec-52e3-a762-a3802bfe3552,HYOSUNG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e783de4fd-dc55-035a-a297-0df9bea89786,DAI YANG,,name_fuzzy_below_threshold,DONGAME,210.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e78e92526-6074-08de-e610-908b147261ed,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e793fac4f-f5bc-825e-f522-298175a365ca,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e7a3596ab-b627-564c-eee0-db13c7d89cce,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e7a79010d-dc9f-ea25-cc0f-1f21801c608d,DAE SEONG HO,,name_fuzzy_below_threshold,해진아일랜드,311.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e7a7ea068-84fd-c33b-6492-43091f3ed86c,BONG EUN HO,,name_fuzzy_below_threshold,6001 신흥,1604.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e7ad24582-214c-05fd-58a9-6a48c87e997e,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e7ad78ee2-2242-1e85-cfe6-631d1af454db,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e7b268ae2-2160-0690-dc7b-60fde30520f3,SIN CHANG HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e7b617f42-2bae-5992-57ed-ad332fb5c9d1,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e7b9cd77c-cee1-47cf-6f71-f74cd7dff743,NARA HO,,name_fuzzy_below_threshold,한나라호,3640.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e7bae5cbb-b5fe-8b29-d455-8b913a6abc9c,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e7bf7a642-2b97-d4e1-2507-8236c1e033eb,JANG SIN HO,,name_fuzzy_below_threshold,SAM SEUNG NO.3,19.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e7c8b2737-7a73-096e-ea94-1372e6b4df0b,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e7cff9c2c-c3f2-57ab-784e-5cf54d867fb2,,,name_fuzzy,오로라,13.0,True,name_fuzzy_below_threshold,,,name_fuzzy_below_threshold,,
e7d367b6d-d9de-b52e-74db-767d62e8f370,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e7d60aeb8-87ec-6f22-2e22-d79f71090b9b,VOLVO HO,,name_fuzzy_below_threshold,WORLD 100,99.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e7d756dcd-d2e6-097b-335c-400991ba1515,108HAESEONHO,,name_fuzzy_below_threshold,해영1300,1210.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,해성호,one_side_missing
e7d89aad4-4abf-21b6-1f20-af0e449273b3,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e7e855883-3d73-dbf5-ff37-ce484f9df952,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e7f2592ed-d36e-9867-2672-e2e5e845a457,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e801822c6-6b72-0a4b-a8fa-eddc722b93b0,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e8049530a-a523-cf58-edbd-db377b29bc56,A SAN HO,,name_fuzzy_below_threshold,NO.1 HAE KWAN,174.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e80547ff3-376f-e632-0728-09bcc025d105,MOKLYUN,,name_fuzzy_below_threshold,LU WEI YUAN YU 919,1300.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e827a2168-8121-e46c-73de-57d622d73b4f,GWANG JIN,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e8329a39d-d2b3-da36-6712-65ef8c345c7b,208 E HWA HO,,name_fuzzy_below_threshold,302창남,85.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e8363ae47-7cfc-3331-edcc-1803c41f7168,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e8422ca34-4547-1d9e-8b31-08f8b84a68d5,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e85589bf0-0ec2-4418-626d-292fe6f1b778,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e85c3e133-36be-7ec8-e973-8f378d5f2d72,HAEJUHO,,name_fuzzy_below_threshold,뉴썬,2036.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,710해운호,one_side_missing
e85feaebe-e5cd-4913-150c-d159c425ddb1,DAN BI,,name_fuzzy_below_threshold,살코 1호,140.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e862fe0c3-34d1-6702-4f0a-68b647693c1f,BO GWANG HO,,name_fuzzy_below_threshold,306조양호,237.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e8648053b-b0d6-19a3-a651-d47fb4855466,35 HONG EUN,,name_fuzzy_below_threshold,35 KANSAI MARU,198.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e86a5fa07-7a24-55f4-346f-8290a8bdb786,GUMDONG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e86db7b33-3766-d615-4a22-be3c83c20704,17 HAESOEONG HO,,name_fuzzy_below_threshold,한부호,1515.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e86fae9ad-dd27-ec37-7ef5-914becdec98a,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e86ff97e2-29f1-f984-95c1-d990b82d1649,JAEWON12001,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e870ee47d-debf-0c8a-0ca2-67a79a9e27f3,CHEONG WOO HO@@@@@CR,,name_fuzzy_below_threshold,혜승1000,390.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e87554783-3300-b573-bbcc-652626d2a152,HYO JIN HO,,name_fuzzy_below_threshold,KYOUNG DONG 106,422.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e88542c19-9fe8-ed39-2461-ff424b8f63bc,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e886df10c-c568-e141-f7f2-a8720f648736,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e886dfbbb-b329-a72c-34cb-68344b23c65d,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e88cbd9e1-18f8-d332-582b-a4f9d8729603,MOYERIHO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e88f0f723-3824-47ab-d92b-18cc59c15a80,AZITHO,,name_fuzzy_below_threshold,TOSHO HO,280.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e897145e8-8f5f-5bd8-451f-ad17d796936a,BONG JIN,,name_fuzzy_below_threshold,제8 미호마루,121.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e89878eae-e01e-8c1f-0be2-6d07332b0b77,ONSEONG HO,,name_fuzzy_below_threshold,현성호,169.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,온성호,none
e8a3369ae-e00c-f98d-0c83-42d5f566767d,,,name_fuzzy,태창5호,17.0,True,name_fuzzy_mutual,태창호,one_side_missing,name_fuzzy_non_mutual,태창호,none
e8a59beae-e7e4-fd4f-cc40-1a407b0784c7,,,name_fuzzy,덕성호,142.0,True,name_fuzzy_non_mutual,덕성호,none,name_fuzzy_below_threshold,,
e8a60a9cd-dc48-39e7-8026-410f7cb06a3f,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e8ac795fb-b153-4625-7ace-3fb8e9a62ad1,NO.17 DONG WON HO,,name_fuzzy_below_threshold,NO.2 KANSEI,1735.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e8b76db69-9ca5-5c45-1b39-9c8b032169c7,SUNG GILL HO,,name_fuzzy_below_threshold,LU CHANG LENG 014,87.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e8bf7d99d-d88d-28f0-cd12-79f0b50396e1,EUN JEONG 2HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e8cca2d0f-f6e6-6b20-e0a3-d62d2ed73864,16HAE GEUM HO,,name_fuzzy_below_threshold,대양115,247.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e8d14530f-fe0c-2579-c679-f8554b5ab6d5,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e8d5c02c5-5af5-f28d-eecd-f99406c4ba3e,202DEOKJINHO,,name_fuzzy_below_threshold,HAE SONG 2,1000.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,209덕진호,mismatch
e8e49e4b4-43fd-a808-0013-4e99e99f4854,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e8f4b96ff-f369-ab42-e66f-40a0bb0e58ff,388 WOO RIM HO,,name_fuzzy_below_threshold,KEN OLIVE,26014.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e9165cb82-28c9-4aa5-e53c-7cc8d751f5f2,YEONG UN HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e938913e2-252c-240f-e605-96fbedddbbb4,,,name_fuzzy,해성호,297.0,True,name_fuzzy_non_mutual,해성호,none,name_fuzzy_below_threshold,,
e93fbce5a-a78e-8b6b-5d11-befa43ec9602,MYUNGSUNG,,name_fuzzy_below_threshold,파라이드스,10489.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e94021367-7b65-0b4f-f592-fc235c52157c,,,name_fuzzy,우성,1998.0,True,name_fuzzy_below_threshold,,,name_fuzzy_below_threshold,,
e9411a33f-f009-0cec-c244-efde365c844d,GEUM CHUUN HO,,name_fuzzy_below_threshold,EAGLE SPRING,2994.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e9415f5be-eeb0-f618-235e-7038da658dc5,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e95631881-127d-1ae6-0667-b45b8d530e22,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e95cc203b-b5d3-4e52-8c19-a61a5ad59318,MYEONGSUNGHO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,명성호,none
e95d08e0f-f8b7-9151-758b-90b856abd30d,MIN YOUNG HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e95e6089f-ff62-6a38-abb6-76a470d81dc0,SUNG HAE HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e965c2419-90e4-1b70-f52a-f848428f7091,HAERYONGHO,,name_fuzzy_below_threshold,천정3호,13.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,해룡호,none
e967de473-31e2-6cd6-9059-373fb40dca44,GANG JIN,,name_fuzzy_below_threshold,성진22호,2630.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e96af8efa-a1ff-16c1-576d-c24405130197,77 HYO CHANG HO,,name_fuzzy_below_threshold,대양 8호,73.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e96f6bcc1-14c6-b6d0-c065-8e52fe2cce74,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e98c97573-3edf-fa57-a33f-f08014482806,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e99775634-47fc-6fc4-0367-fdf278f8156e,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e999c6ce6-658d-ccb2-dbc7-f4945b269129,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e99edd264-4738-5bbb-5304-3362ea01365f,HOHAESU,,name_fuzzy_below_threshold,MUROU MARU,1400.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e9a282ae0-0ff5-7b3f-67d1-1cb0142c253d,,,name_fuzzy,진양호,140.0,True,name_fuzzy_non_mutual,진양호,none,name_fuzzy_non_mutual,진양호,none
e9b30ebfc-cebb-5087-729e-aba6faef28d5,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
e9b36ac6a-a780-22b3-c2d6-1239163dd5da,DONG JIN,,name_fuzzy_below_threshold,동진 넘버 1,94.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e9b7ebe7d-d46a-e017-f7d5-8cc03103c094,,,name_fuzzy,승진1,223.0,True,name_fuzzy_below_threshold,,,name_fuzzy_below_threshold,,
e9bee121a-aa29-5b6f-a8ef-232cc281a121,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e9c2a01a2-254c-c2c1-de36-254081e9b2e2,YONGJINHO,,name_fuzzy_below_threshold,HAE SONG 2,1000.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,용진2호,one_side_missing
e9c2cc394-458a-23fa-1058-6d71de74c8fd,HANBANG,,name_fuzzy_below_threshold,HAE SONG 2,1000.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e9c858365-55a1-4f35-fad0-c1708c4e0ce5,207DAESEUNGHO,,name_fuzzy_below_threshold,청호호,146.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,102대승호,mismatch
e9cc670a7-7c05-035b-07c9-56456d9ff04f,DAE  PUNG  HO,,name_fuzzy_below_threshold,자영호,355.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e9ce82ef5-51d0-5048-0f13-939d5858c8fb,GWANGYEONG HO,,name_fuzzy_below_threshold,KYOUNG DONG 106,422.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,광영호,none
e9e85a824-45e6-4f20-6074-b5ae31b78788,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
e9fa5ef36-653c-cbf6-da1f-3d4497ca2f6e,SAMSUNG HO,,name_fuzzy_below_threshold,삼성호,152.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e9fa8778e-e3e5-c32c-b300-25910a5a1274,201 IN SUNG HO,,name_fuzzy_below_threshold,제2문창,384.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
e9fade66f-ff3e-7a62-f3d4-61b1cd9b69a2,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
ea003e251-1a9d-935d-a747-d60784cf347c,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
ea007222c-c93c-500c-1ae5-49d3248bc3f9,MA RIN 5@,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
ea0de1ff2-2c2e-313a-cb55-a50e5e7c941c,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
ea0ef0cc6-6ecf-950f-382f-b793be79c77c,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
ea0ffd16a-ae5d-b8ef-af21-421ba5d2c762,,,name_fuzzy,태양호,248.0,True,name_fuzzy_non_mutual,태양호,none,name_fuzzy_below_threshold,,
ea12654e2-2dcc-7787-c658-1d6cefdc4421,MYEONG BOK HO,,name_fuzzy_below_threshold,KOWAN GO NO.35,2100.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,명복호,none
ea182dbe6-6bb0-75e9-8455-31aa0a3bfbf9,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
ea215a05a-aaf6-c992-7fbc-c9be1ad13772,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
ea22cf9e6-6d24-222d-621f-35a85b031b7a,SUN JIN HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
ea251cf3c-cb42-ed37-7116-93219e86b144,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
ea27e2957-7e90-01ff-f381-bfe8b3e29688,SIN GWANG HO,,name_fuzzy_below_threshold,상현,149.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
ea2baabee-e0e6-8c03-387f-64d1cdbe201e,SHIN HUNG HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
ea2bcea99-988d-4272-2fbe-41f6a98ff6f2,GANG YEON 7HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
ea3233bc1-1f02-0179-999d-ade886fb2f1e,109 HANG BOK,,name_fuzzy_below_threshold,KUK DONG 1201,180.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
ea440e4cd-d44d-c845-1929-bb767c2e7e81,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
ea4afc631-1a99-b675-6be1-6ab98c10ad56,MUJIGAEHO,,name_fuzzy_below_threshold,롱비치,8.5,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,38무지개호,one_side_missing
ea4bd978e-ebf2-1b47-e577-e1cfa792268e,3002 EUN SUNG@,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
ea50adea7-7d26-2a89-8b18-50a267d8c5b9,SANG.YEON.1HO,,name_fuzzy_below_threshold,203연창,99.0,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,상영호,one_side_missing
ea5335300-07c0-d16d-f69a-8cb5c23c3e51,SEUNG JEON HO,,name_fuzzy_below_threshold,SAM SEUNG NO.3,19.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,승전호,none
ea5899ec7-7f93-8f61-bd4e-70c47a75c5ff,NO.98 KEUM SUNG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
ea5bbd23f-f5f6-776c-0516-0f3438b6a53f,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
ea6017657-753b-900d-7c39-e3d858590bbd,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
ea6119bf6-6055-3242-9f10-abed64d95d6f,DAEWANG,,name_fuzzy_below_threshold,MATEWA,10.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,대왕호,none
ea65beea4-4720-9db7-7d52-d68d6819846c,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
ea6e2c352-2f1b-9396-3a8e-95f0aafa6902,SEONG HUN 2HO,,name_fuzzy_below_threshold,세경1호,194.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
ea8211a90-0262-14e8-f475-1a2e96251f9f,JONG SEONG HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,종성호,none
ea8dc4340-091e-be82-79bf-8995c3dbb5c1,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
ea9bc4d62-2a8e-2362-edf2-a230e19223e2,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
ea9f9f2b3-3d7c-5ad3-05fd-d89bf8fda1dc,SUN YOUNG HO_,,name_fuzzy_below_threshold,부경피디 1호,1113.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
eaa083d7c-c02e-3ef9-d08b-fdcc1090e84c,67BUGYUNG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
eaa3b29b8-8dee-17c1-3614-d78722549341,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
eaad65af4-49f9-0bad-5ac2-555bf344ab1a,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
eab340169-98aa-ea0b-bb03-9371393c92d9,KING STAR 2 HO,,name_fuzzy_below_threshold,제2신정호,40.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
eac2cc8e4-42cd-e6e9-8b15-3838b2cd2389,POINT HO,,name_fuzzy_below_threshold,대진8006,411.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
eac325f8a-afd8-8224-4f46-a1fa28ba4f46,NO1 GU JIN,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
eac3940f3-34c7-b5e4-bc54-1c30d85b7ed7,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
eac53db90-000e-5bff-bad3-5f2e8f64fa43,202ILJIN,,name_fuzzy_below_threshold,SUNGJIN 6,1000.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
eacc7fb7a-a422-c0ca-5c53-ab952de46ecf,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
ead0c5fcb-b279-810e-4ebf-5bb629ad12cb,BU YEON HO,,name_fuzzy_below_threshold,RILUN ENERPRISE,10202.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
eadbb5c1d-d9a0-f673-d4d2-a07f4827e863,319YONGCHUNHO,,name_fuzzy_below_threshold,삼표 202호,3729.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,용천호,one_side_missing
eae132965-591f-a29b-f6ed-32fd2646e99e,PYEONG HWA HO,,name_fuzzy_below_threshold,101 GYEONG JIN,519.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,평화호,none
eae28f5ff-f7b5-b5ed-db0f-11ddd8e70db8,GREENFISHING,,name_fuzzy_below_threshold,M.BRIDGE.NO1,19.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
eae8c5995-58be-2af7-3f7e-1d56c65b6d89,KYUNG BOK,,name_fuzzy_below_threshold,롱비치,8.5,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
eb004bf70-0081-6b9e-5fab-eed42b7308af,SU EUN HO,,name_fuzzy_below_threshold,LU CHANG LENG 014,87.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
eb0f4498a-abb4-b423-c5d0-7954fd46a23d,BAEK HO,,name_fuzzy_below_threshold,소백호,273.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
eb108dd9b-b12c-1e60-7e82-a6e1955a2604,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
eb125bc9b-b6b7-06c1-17ce-c654b09ac476,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
eb1d4b46b-bb80-e6cc-df16-277ceb305e36,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
eb29f869d-d7c3-59f8-c0b8-8d298a9560d2,1MAN BOK HO,,name_fuzzy_below_threshold,찬영,113.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
